source,target,weight
PolitiFact_Fake_12,PolitiFact_Fake_100,4
PolitiFact_Fake_12,PolitiFact_Fake_101,3
PolitiFact_Fake_21,PolitiFact_Fake_22,8
PolitiFact_Fake_22,PolitiFact_Fake_26,1
PolitiFact_Fake_22,PolitiFact_Fake_86,1
PolitiFact_Fake_22,PolitiFact_Fake_100,2
PolitiFact_Fake_86,PolitiFact_Fake_101,5
PolitiFact_Real_17,PolitiFact_Real_43,1
PolitiFact_Real_17,PolitiFact_Real_48,4
PolitiFact_Fake_94,PolitiFact_Fake_107,1
PolitiFact_Real_37,PolitiFact_Real_91,1
PolitiFact_Real_37,PolitiFact_Real_119,2
PolitiFact_Real_3,PolitiFact_Fake_2,1
PolitiFact_Real_3,PolitiFact_Fake_5,1
PolitiFact_Real_3,PolitiFact_Fake_8,1
PolitiFact_Real_3,PolitiFact_Fake_12,1
PolitiFact_Real_3,PolitiFact_Fake_15,1
PolitiFact_Real_3,PolitiFact_Fake_29,1
PolitiFact_Real_3,PolitiFact_Fake_43,1
PolitiFact_Real_3,PolitiFact_Fake_48,1
PolitiFact_Real_3,PolitiFact_Fake_49,2
PolitiFact_Real_3,PolitiFact_Fake_57,2
PolitiFact_Real_3,PolitiFact_Fake_59,2
PolitiFact_Real_3,PolitiFact_Fake_67,1
PolitiFact_Real_3,PolitiFact_Fake_75,1
PolitiFact_Real_3,PolitiFact_Fake_86,1
PolitiFact_Real_3,PolitiFact_Fake_113,1
PolitiFact_Fake_2,PolitiFact_Fake_5,2
PolitiFact_Fake_2,PolitiFact_Fake_48,3
PolitiFact_Fake_2,PolitiFact_Fake_67,6
PolitiFact_Fake_2,PolitiFact_Fake_86,3
PolitiFact_Fake_5,PolitiFact_Fake_12,3
PolitiFact_Fake_5,PolitiFact_Fake_43,2
PolitiFact_Fake_5,PolitiFact_Fake_57,4
PolitiFact_Fake_5,PolitiFact_Fake_59,1
PolitiFact_Fake_5,PolitiFact_Fake_86,1
PolitiFact_Fake_5,PolitiFact_Fake_113,2
PolitiFact_Fake_12,PolitiFact_Fake_29,6
PolitiFact_Fake_12,PolitiFact_Fake_43,5
PolitiFact_Fake_12,PolitiFact_Fake_75,2
PolitiFact_Fake_15,PolitiFact_Fake_48,11
PolitiFact_Fake_29,PolitiFact_Fake_86,4
PolitiFact_Fake_43,PolitiFact_Fake_48,3
PolitiFact_Fake_67,PolitiFact_Fake_86,6
PolitiFact_Fake_31,PolitiFact_Fake_60,8
PolitiFact_Fake_93,PolitiFact_Fake_95,10
PolitiFact_Fake_21,PolitiFact_Fake_42,4
PolitiFact_Fake_2,PolitiFact_Fake_81,3
PolitiFact_Fake_2,PolitiFact_Fake_111,2
PolitiFact_Fake_2,PolitiFact_Fake_116,4
PolitiFact_Fake_2,PolitiFact_Fake_120,3
PolitiFact_Fake_20,PolitiFact_Fake_81,4
PolitiFact_Fake_20,PolitiFact_Fake_95,2
PolitiFact_Fake_21,PolitiFact_Fake_70,7
PolitiFact_Fake_21,PolitiFact_Fake_111,1
PolitiFact_Fake_21,PolitiFact_Fake_120,5
PolitiFact_Fake_25,PolitiFact_Fake_70,3
PolitiFact_Fake_25,PolitiFact_Fake_81,4
PolitiFact_Fake_25,PolitiFact_Fake_111,1
PolitiFact_Fake_28,PolitiFact_Fake_51,9
PolitiFact_Fake_28,PolitiFact_Fake_70,1
PolitiFact_Fake_28,PolitiFact_Fake_81,2
PolitiFact_Fake_28,PolitiFact_Fake_116,2
PolitiFact_Fake_33,PolitiFact_Fake_70,1
PolitiFact_Fake_33,PolitiFact_Fake_120,1
PolitiFact_Fake_37,PolitiFact_Fake_70,4
PolitiFact_Fake_37,PolitiFact_Fake_81,1
PolitiFact_Fake_37,PolitiFact_Fake_120,3
PolitiFact_Fake_43,PolitiFact_Fake_70,1
PolitiFact_Fake_43,PolitiFact_Fake_81,2
PolitiFact_Fake_49,PolitiFact_Fake_111,1
PolitiFact_Fake_51,PolitiFact_Fake_70,8
PolitiFact_Fake_51,PolitiFact_Fake_81,8
PolitiFact_Fake_51,PolitiFact_Fake_111,1
PolitiFact_Fake_67,PolitiFact_Fake_81,5
PolitiFact_Fake_67,PolitiFact_Fake_111,1
PolitiFact_Fake_67,PolitiFact_Fake_116,4
PolitiFact_Fake_70,PolitiFact_Fake_95,1
PolitiFact_Fake_70,PolitiFact_Fake_113,3
PolitiFact_Fake_70,PolitiFact_Fake_116,1
PolitiFact_Fake_70,PolitiFact_Fake_120,1
PolitiFact_Fake_80,PolitiFact_Fake_111,1
PolitiFact_Fake_80,PolitiFact_Fake_120,3
PolitiFact_Fake_81,PolitiFact_Fake_93,7
PolitiFact_Fake_81,PolitiFact_Fake_101,1
PolitiFact_Fake_81,PolitiFact_Fake_111,1
PolitiFact_Fake_81,PolitiFact_Fake_120,1
PolitiFact_Fake_93,PolitiFact_Fake_111,1
PolitiFact_Fake_95,PolitiFact_Fake_111,1
PolitiFact_Fake_95,PolitiFact_Fake_120,3
PolitiFact_Fake_101,PolitiFact_Fake_116,3
PolitiFact_Fake_101,PolitiFact_Fake_120,4
PolitiFact_Fake_111,PolitiFact_Fake_116,1
PolitiFact_Fake_111,PolitiFact_Fake_120,1
PolitiFact_Fake_116,PolitiFact_Fake_120,3
PolitiFact_Fake_21,PolitiFact_Fake_35,4
PolitiFact_Fake_35,PolitiFact_Fake_38,2
PolitiFact_Fake_35,PolitiFact_Fake_46,3
PolitiFact_Real_37,PolitiFact_Fake_12,1
PolitiFact_Real_17,PolitiFact_Real_99,1
PolitiFact_Fake_42,PolitiFact_Fake_88,10
PolitiFact_Real_31,PolitiFact_Real_46,3
PolitiFact_Real_31,PolitiFact_Real_82,3
PolitiFact_Fake_57,PolitiFact_Fake_93,25
PolitiFact_Real_37,PolitiFact_Fake_107,2
PolitiFact_Real_8,PolitiFact_Fake_88,1
PolitiFact_Real_9,PolitiFact_Fake_88,1
PolitiFact_Real_84,PolitiFact_Fake_57,5
PolitiFact_Real_84,PolitiFact_Fake_100,2
PolitiFact_Fake_2,PolitiFact_Fake_23,1
PolitiFact_Fake_23,PolitiFact_Fake_59,1
PolitiFact_Real_113,PolitiFact_Fake_41,1
PolitiFact_Fake_25,PolitiFact_Fake_56,2
PolitiFact_Fake_26,PolitiFact_Fake_56,1
PolitiFact_Fake_36,PolitiFact_Fake_56,2
PolitiFact_Fake_56,PolitiFact_Fake_113,3
PolitiFact_Real_113,PolitiFact_Real_116,1
PolitiFact_Fake_16,PolitiFact_Fake_25,4
PolitiFact_Fake_75,PolitiFact_Fake_97,5
PolitiFact_Real_1,PolitiFact_Real_72,1
PolitiFact_Real_1,PolitiFact_Real_113,3
PolitiFact_Real_1,PolitiFact_Fake_8,1
PolitiFact_Real_6,PolitiFact_Real_113,1
PolitiFact_Real_6,PolitiFact_Fake_8,4
PolitiFact_Real_15,PolitiFact_Real_72,1
PolitiFact_Real_15,PolitiFact_Real_113,4
PolitiFact_Real_34,PolitiFact_Real_72,3
PolitiFact_Real_34,PolitiFact_Real_86,2
PolitiFact_Real_34,PolitiFact_Real_113,5
PolitiFact_Real_34,PolitiFact_Fake_8,5
PolitiFact_Real_72,PolitiFact_Real_73,1
PolitiFact_Real_72,PolitiFact_Real_86,1
PolitiFact_Real_72,PolitiFact_Real_113,1
PolitiFact_Real_72,PolitiFact_Fake_8,2
PolitiFact_Real_72,PolitiFact_Fake_22,1
PolitiFact_Real_73,PolitiFact_Real_113,1
PolitiFact_Real_86,PolitiFact_Real_113,1
PolitiFact_Real_86,PolitiFact_Fake_8,1
PolitiFact_Real_86,PolitiFact_Fake_22,2
PolitiFact_Real_94,PolitiFact_Fake_6,1
PolitiFact_Fake_101,PolitiFact_Fake_103,2
PolitiFact_Real_84,PolitiFact_Fake_31,2
PolitiFact_Fake_31,PolitiFact_Fake_58,3
PolitiFact_Real_52,PolitiFact_Fake_8,1
PolitiFact_Real_52,PolitiFact_Fake_44,1
PolitiFact_Real_52,PolitiFact_Fake_49,1
PolitiFact_Real_15,PolitiFact_Real_71,6
PolitiFact_Real_37,PolitiFact_Real_71,2
PolitiFact_Fake_26,PolitiFact_Fake_49,6
PolitiFact_Fake_26,PolitiFact_Fake_84,1
PolitiFact_Fake_26,PolitiFact_Fake_99,1
PolitiFact_Fake_49,PolitiFact_Fake_84,3
PolitiFact_Real_37,PolitiFact_Real_75,3
PolitiFact_Real_50,PolitiFact_Fake_80,2
PolitiFact_Real_50,PolitiFact_Fake_95,2
PolitiFact_Real_91,PolitiFact_Fake_15,2
PolitiFact_Real_91,PolitiFact_Fake_80,1
PolitiFact_Real_91,PolitiFact_Fake_95,2
PolitiFact_Real_119,PolitiFact_Fake_15,1
PolitiFact_Real_119,PolitiFact_Fake_80,1
PolitiFact_Real_119,PolitiFact_Fake_95,1
PolitiFact_Fake_33,PolitiFact_Fake_84,1
PolitiFact_Fake_5,PolitiFact_Fake_9,3
PolitiFact_Real_13,PolitiFact_Fake_39,1
PolitiFact_Fake_36,PolitiFact_Fake_86,8
PolitiFact_Fake_6,PolitiFact_Fake_30,6
PolitiFact_Fake_6,PolitiFact_Fake_47,5
PolitiFact_Fake_30,PolitiFact_Fake_47,2
PolitiFact_Fake_12,PolitiFact_Fake_42,3
PolitiFact_Fake_12,PolitiFact_Fake_70,1
PolitiFact_Real_76,PolitiFact_Fake_68,2
PolitiFact_Fake_34,PolitiFact_Fake_97,1
PolitiFact_Fake_61,PolitiFact_Fake_97,2
PolitiFact_Real_4,PolitiFact_Fake_34,1
PolitiFact_Fake_69,PolitiFact_Fake_88,1
PolitiFact_Real_8,PolitiFact_Fake_101,3
PolitiFact_Real_9,PolitiFact_Fake_101,3
PolitiFact_Real_59,PolitiFact_Real_76,1
PolitiFact_Real_59,PolitiFact_Fake_75,1
PolitiFact_Real_76,PolitiFact_Fake_75,5
PolitiFact_Fake_51,PolitiFact_Fake_100,5
PolitiFact_Fake_51,PolitiFact_Fake_103,5
PolitiFact_Fake_1,PolitiFact_Fake_84,1
PolitiFact_Real_11,PolitiFact_Real_116,2
PolitiFact_Real_28,PolitiFact_Real_116,2
PolitiFact_Real_44,PolitiFact_Real_116,2
PolitiFact_Real_56,PolitiFact_Real_116,1
PolitiFact_Real_74,PolitiFact_Real_116,1
PolitiFact_Real_114,PolitiFact_Real_116,2
PolitiFact_Fake_24,PolitiFact_Fake_84,5
PolitiFact_Fake_59,PolitiFact_Fake_84,11
PolitiFact_Real_3,PolitiFact_Real_23,1
PolitiFact_Real_3,PolitiFact_Real_34,4
PolitiFact_Real_23,PolitiFact_Real_34,2
PolitiFact_Real_76,PolitiFact_Fake_30,1
PolitiFact_Real_8,PolitiFact_Fake_14,2
PolitiFact_Real_9,PolitiFact_Fake_14,2
PolitiFact_Real_13,PolitiFact_Real_15,7
PolitiFact_Real_13,PolitiFact_Fake_14,2
PolitiFact_Real_13,PolitiFact_Fake_101,1
PolitiFact_Real_15,PolitiFact_Fake_14,2
PolitiFact_Real_15,PolitiFact_Fake_101,2
PolitiFact_Real_34,PolitiFact_Fake_14,2
PolitiFact_Real_34,PolitiFact_Fake_101,3
PolitiFact_Fake_8,PolitiFact_Fake_14,3
PolitiFact_Real_36,PolitiFact_Real_37,1
PolitiFact_Real_37,PolitiFact_Real_63,1
PolitiFact_Real_37,PolitiFact_Real_67,1
PolitiFact_Real_37,PolitiFact_Real_88,2
PolitiFact_Real_37,PolitiFact_Real_89,2
PolitiFact_Real_37,PolitiFact_Real_98,1
PolitiFact_Fake_50,PolitiFact_Fake_93,2
PolitiFact_Fake_50,PolitiFact_Fake_109,1
PolitiFact_Fake_8,PolitiFact_Fake_73,2
PolitiFact_Fake_8,PolitiFact_Fake_98,1
PolitiFact_Fake_58,PolitiFact_Fake_73,4
PolitiFact_Fake_58,PolitiFact_Fake_98,1
PolitiFact_Fake_73,PolitiFact_Fake_80,4
PolitiFact_Fake_73,PolitiFact_Fake_98,1
PolitiFact_Fake_73,PolitiFact_Fake_113,2
PolitiFact_Fake_80,PolitiFact_Fake_98,1
PolitiFact_Fake_98,PolitiFact_Fake_113,1
PolitiFact_Real_116,PolitiFact_Fake_52,1
PolitiFact_Real_116,PolitiFact_Fake_94,1
PolitiFact_Fake_52,PolitiFact_Fake_94,1
PolitiFact_Fake_12,PolitiFact_Fake_41,1
PolitiFact_Fake_14,PolitiFact_Fake_113,1
PolitiFact_Fake_107,PolitiFact_Fake_113,4
PolitiFact_Real_17,PolitiFact_Real_65,2
PolitiFact_Real_65,PolitiFact_Real_116,1
PolitiFact_Real_84,PolitiFact_Fake_86,3
PolitiFact_Real_84,PolitiFact_Fake_98,1
PolitiFact_Real_84,PolitiFact_Fake_118,1
PolitiFact_Fake_86,PolitiFact_Fake_98,1
PolitiFact_Fake_86,PolitiFact_Fake_118,2
PolitiFact_Fake_98,PolitiFact_Fake_118,1
PolitiFact_Fake_38,PolitiFact_Fake_74,5
PolitiFact_Fake_38,PolitiFact_Fake_75,3
PolitiFact_Fake_38,PolitiFact_Fake_76,4
PolitiFact_Fake_45,PolitiFact_Fake_76,4
PolitiFact_Fake_45,PolitiFact_Fake_85,4
PolitiFact_Fake_45,PolitiFact_Fake_86,8
PolitiFact_Fake_46,PolitiFact_Fake_76,4
PolitiFact_Fake_48,PolitiFact_Fake_74,5
PolitiFact_Fake_48,PolitiFact_Fake_76,4
PolitiFact_Fake_48,PolitiFact_Fake_85,5
PolitiFact_Fake_50,PolitiFact_Fake_74,5
PolitiFact_Fake_50,PolitiFact_Fake_76,3
PolitiFact_Fake_50,PolitiFact_Fake_86,4
PolitiFact_Fake_51,PolitiFact_Fake_86,7
PolitiFact_Fake_57,PolitiFact_Fake_74,9
PolitiFact_Fake_57,PolitiFact_Fake_76,4
PolitiFact_Fake_57,PolitiFact_Fake_85,5
PolitiFact_Fake_60,PolitiFact_Fake_74,5
PolitiFact_Fake_60,PolitiFact_Fake_76,5
PolitiFact_Fake_60,PolitiFact_Fake_85,5
PolitiFact_Fake_74,PolitiFact_Fake_85,4
PolitiFact_Fake_74,PolitiFact_Fake_86,6
PolitiFact_Fake_75,PolitiFact_Fake_76,1
PolitiFact_Fake_75,PolitiFact_Fake_85,2
PolitiFact_Fake_76,PolitiFact_Fake_85,6
PolitiFact_Fake_76,PolitiFact_Fake_86,6
PolitiFact_Fake_85,PolitiFact_Fake_86,7
PolitiFact_Real_2,PolitiFact_Real_50,1
PolitiFact_Real_2,PolitiFact_Real_51,1
PolitiFact_Real_2,PolitiFact_Real_59,2
PolitiFact_Real_2,PolitiFact_Real_112,1
PolitiFact_Real_2,PolitiFact_Fake_8,1
PolitiFact_Real_2,PolitiFact_Fake_12,1
PolitiFact_Real_2,PolitiFact_Fake_45,1
PolitiFact_Real_2,PolitiFact_Fake_46,1
PolitiFact_Real_2,PolitiFact_Fake_67,1
PolitiFact_Real_2,PolitiFact_Fake_81,1
PolitiFact_Real_2,PolitiFact_Fake_86,1
PolitiFact_Real_50,PolitiFact_Real_112,2
PolitiFact_Real_50,PolitiFact_Fake_12,1
PolitiFact_Real_50,PolitiFact_Fake_45,1
PolitiFact_Real_50,PolitiFact_Fake_46,1
PolitiFact_Real_50,PolitiFact_Fake_81,1
PolitiFact_Real_50,PolitiFact_Fake_86,1
PolitiFact_Real_51,PolitiFact_Real_112,1
PolitiFact_Real_51,PolitiFact_Fake_8,1
PolitiFact_Real_51,PolitiFact_Fake_12,1
PolitiFact_Real_51,PolitiFact_Fake_45,1
PolitiFact_Real_51,PolitiFact_Fake_46,1
PolitiFact_Real_51,PolitiFact_Fake_67,1
PolitiFact_Real_51,PolitiFact_Fake_81,1
PolitiFact_Real_51,PolitiFact_Fake_86,1
PolitiFact_Real_59,PolitiFact_Real_112,1
PolitiFact_Real_59,PolitiFact_Fake_8,3
PolitiFact_Real_59,PolitiFact_Fake_12,1
PolitiFact_Real_59,PolitiFact_Fake_45,1
PolitiFact_Real_59,PolitiFact_Fake_46,1
PolitiFact_Real_59,PolitiFact_Fake_67,1
PolitiFact_Real_59,PolitiFact_Fake_81,3
PolitiFact_Real_59,PolitiFact_Fake_86,1
PolitiFact_Real_112,PolitiFact_Fake_8,2
PolitiFact_Real_112,PolitiFact_Fake_12,1
PolitiFact_Real_112,PolitiFact_Fake_45,1
PolitiFact_Real_112,PolitiFact_Fake_46,1
PolitiFact_Real_112,PolitiFact_Fake_67,1
PolitiFact_Real_112,PolitiFact_Fake_81,1
PolitiFact_Real_112,PolitiFact_Fake_86,1
PolitiFact_Fake_12,PolitiFact_Fake_45,6
PolitiFact_Fake_12,PolitiFact_Fake_81,2
PolitiFact_Fake_45,PolitiFact_Fake_81,2
PolitiFact_Fake_88,PolitiFact_Fake_99,1
PolitiFact_Fake_13,PolitiFact_Fake_22,1
PolitiFact_Fake_13,PolitiFact_Fake_93,4
PolitiFact_Fake_13,PolitiFact_Fake_99,1
PolitiFact_Fake_22,PolitiFact_Fake_66,1
PolitiFact_Fake_22,PolitiFact_Fake_81,1
PolitiFact_Fake_22,PolitiFact_Fake_93,2
PolitiFact_Fake_22,PolitiFact_Fake_99,3
PolitiFact_Fake_36,PolitiFact_Fake_66,1
PolitiFact_Fake_36,PolitiFact_Fake_83,1
PolitiFact_Fake_66,PolitiFact_Fake_93,3
PolitiFact_Fake_66,PolitiFact_Fake_99,1
PolitiFact_Fake_81,PolitiFact_Fake_99,1
PolitiFact_Fake_83,PolitiFact_Fake_93,4
PolitiFact_Fake_83,PolitiFact_Fake_99,1
PolitiFact_Real_14,PolitiFact_Real_17,8
PolitiFact_Real_14,PolitiFact_Real_69,3
PolitiFact_Real_17,PolitiFact_Real_69,8
PolitiFact_Real_78,PolitiFact_Real_116,2
PolitiFact_Fake_93,PolitiFact_Fake_118,4
PolitiFact_Fake_47,PolitiFact_Fake_75,4
PolitiFact_Fake_47,PolitiFact_Fake_88,4
PolitiFact_Fake_47,PolitiFact_Fake_97,2
PolitiFact_Fake_70,PolitiFact_Fake_75,9
PolitiFact_Fake_70,PolitiFact_Fake_88,4
PolitiFact_Fake_70,PolitiFact_Fake_97,11
PolitiFact_Fake_75,PolitiFact_Fake_88,5
PolitiFact_Fake_88,PolitiFact_Fake_97,2
PolitiFact_Real_7,PolitiFact_Real_34,1
PolitiFact_Real_7,PolitiFact_Real_53,3
PolitiFact_Real_7,PolitiFact_Real_54,2
PolitiFact_Real_7,PolitiFact_Real_78,1
PolitiFact_Real_7,PolitiFact_Real_111,3
PolitiFact_Real_7,PolitiFact_Fake_110,2
PolitiFact_Real_13,PolitiFact_Real_53,4
PolitiFact_Real_13,PolitiFact_Real_54,2
PolitiFact_Real_13,PolitiFact_Real_78,1
PolitiFact_Real_13,PolitiFact_Real_111,3
PolitiFact_Real_13,PolitiFact_Fake_110,1
PolitiFact_Real_34,PolitiFact_Real_53,1
PolitiFact_Real_34,PolitiFact_Real_54,1
PolitiFact_Real_34,PolitiFact_Real_78,1
PolitiFact_Real_34,PolitiFact_Real_111,1
PolitiFact_Real_53,PolitiFact_Real_54,2
PolitiFact_Real_53,PolitiFact_Real_78,1
PolitiFact_Real_53,PolitiFact_Real_111,2
PolitiFact_Real_53,PolitiFact_Fake_110,1
PolitiFact_Real_54,PolitiFact_Real_78,1
PolitiFact_Real_54,PolitiFact_Real_111,2
PolitiFact_Real_54,PolitiFact_Fake_110,1
PolitiFact_Real_78,PolitiFact_Real_111,1
PolitiFact_Real_78,PolitiFact_Fake_110,1
PolitiFact_Real_111,PolitiFact_Fake_110,1
PolitiFact_Fake_27,PolitiFact_Fake_41,1
PolitiFact_Fake_27,PolitiFact_Fake_70,2
PolitiFact_Fake_25,PolitiFact_Fake_104,3
PolitiFact_Fake_93,PolitiFact_Fake_104,3
PolitiFact_Fake_104,PolitiFact_Fake_113,1
PolitiFact_Fake_11,PolitiFact_Fake_12,4
PolitiFact_Fake_11,PolitiFact_Fake_15,4
PolitiFact_Fake_11,PolitiFact_Fake_22,4
PolitiFact_Fake_11,PolitiFact_Fake_28,3
PolitiFact_Fake_11,PolitiFact_Fake_31,4
PolitiFact_Fake_11,PolitiFact_Fake_32,3
PolitiFact_Fake_11,PolitiFact_Fake_36,3
PolitiFact_Fake_11,PolitiFact_Fake_38,3
PolitiFact_Fake_11,PolitiFact_Fake_57,7
PolitiFact_Fake_11,PolitiFact_Fake_67,6
PolitiFact_Fake_11,PolitiFact_Fake_74,1
PolitiFact_Fake_11,PolitiFact_Fake_75,3
PolitiFact_Fake_12,PolitiFact_Fake_31,4
PolitiFact_Fake_15,PolitiFact_Fake_38,7
PolitiFact_Fake_15,PolitiFact_Fake_45,6
PolitiFact_Fake_22,PolitiFact_Fake_25,11
PolitiFact_Fake_22,PolitiFact_Fake_28,5
PolitiFact_Fake_22,PolitiFact_Fake_31,6
PolitiFact_Fake_22,PolitiFact_Fake_32,5
PolitiFact_Fake_22,PolitiFact_Fake_38,5
PolitiFact_Fake_22,PolitiFact_Fake_45,5
PolitiFact_Fake_22,PolitiFact_Fake_46,6
PolitiFact_Fake_22,PolitiFact_Fake_49,6
PolitiFact_Fake_22,PolitiFact_Fake_51,6
PolitiFact_Fake_22,PolitiFact_Fake_57,6
PolitiFact_Fake_22,PolitiFact_Fake_60,6
PolitiFact_Fake_22,PolitiFact_Fake_67,5
PolitiFact_Fake_22,PolitiFact_Fake_74,1
PolitiFact_Fake_22,PolitiFact_Fake_77,5
PolitiFact_Fake_28,PolitiFact_Fake_32,6
PolitiFact_Fake_28,PolitiFact_Fake_74,1
PolitiFact_Fake_28,PolitiFact_Fake_75,1
PolitiFact_Fake_28,PolitiFact_Fake_77,6
PolitiFact_Fake_31,PolitiFact_Fake_32,5
PolitiFact_Fake_31,PolitiFact_Fake_37,5
PolitiFact_Fake_31,PolitiFact_Fake_45,5
PolitiFact_Fake_31,PolitiFact_Fake_46,7
PolitiFact_Fake_31,PolitiFact_Fake_51,6
PolitiFact_Fake_31,PolitiFact_Fake_57,7
PolitiFact_Fake_31,PolitiFact_Fake_67,7
PolitiFact_Fake_31,PolitiFact_Fake_74,1
PolitiFact_Fake_31,PolitiFact_Fake_75,1
PolitiFact_Fake_31,PolitiFact_Fake_77,5
PolitiFact_Fake_32,PolitiFact_Fake_74,1
PolitiFact_Fake_32,PolitiFact_Fake_77,3
PolitiFact_Fake_37,PolitiFact_Fake_38,10
PolitiFact_Fake_57,PolitiFact_Fake_77,11
PolitiFact_Fake_67,PolitiFact_Fake_77,7
PolitiFact_Fake_75,PolitiFact_Fake_77,1
PolitiFact_Real_3,PolitiFact_Fake_24,1
PolitiFact_Real_102,PolitiFact_Real_110,6
PolitiFact_Real_102,PolitiFact_Real_115,5
PolitiFact_Real_110,PolitiFact_Real_113,6
PolitiFact_Real_110,PolitiFact_Real_115,5
PolitiFact_Real_113,PolitiFact_Real_115,6
PolitiFact_Real_14,PolitiFact_Fake_58,1
PolitiFact_Real_1,PolitiFact_Real_3,4
PolitiFact_Real_3,PolitiFact_Real_4,1
PolitiFact_Real_3,PolitiFact_Real_6,3
PolitiFact_Real_3,PolitiFact_Real_8,3
PolitiFact_Real_3,PolitiFact_Real_9,3
PolitiFact_Real_3,PolitiFact_Real_73,4
PolitiFact_Real_3,PolitiFact_Real_86,2
PolitiFact_Real_3,PolitiFact_Fake_1,1
PolitiFact_Real_4,PolitiFact_Fake_1,1
PolitiFact_Real_73,PolitiFact_Fake_1,4
PolitiFact_Real_86,PolitiFact_Fake_1,3
PolitiFact_Fake_13,PolitiFact_Fake_46,3
PolitiFact_Fake_13,PolitiFact_Fake_51,3
PolitiFact_Fake_13,PolitiFact_Fake_74,2
PolitiFact_Fake_13,PolitiFact_Fake_75,2
PolitiFact_Fake_21,PolitiFact_Fake_40,5
PolitiFact_Fake_21,PolitiFact_Fake_66,5
PolitiFact_Fake_21,PolitiFact_Fake_83,5
PolitiFact_Fake_40,PolitiFact_Fake_46,5
PolitiFact_Fake_40,PolitiFact_Fake_51,5
PolitiFact_Fake_40,PolitiFact_Fake_74,4
PolitiFact_Fake_46,PolitiFact_Fake_66,5
PolitiFact_Fake_46,PolitiFact_Fake_83,5
PolitiFact_Fake_51,PolitiFact_Fake_66,5
PolitiFact_Fake_51,PolitiFact_Fake_83,5
PolitiFact_Fake_66,PolitiFact_Fake_74,4
PolitiFact_Fake_66,PolitiFact_Fake_75,4
PolitiFact_Fake_70,PolitiFact_Fake_74,4
PolitiFact_Fake_74,PolitiFact_Fake_81,4
PolitiFact_Fake_74,PolitiFact_Fake_83,4
PolitiFact_Fake_75,PolitiFact_Fake_81,5
PolitiFact_Fake_75,PolitiFact_Fake_83,5
PolitiFact_Real_21,PolitiFact_Real_113,2
PolitiFact_Real_21,PolitiFact_Real_115,1
PolitiFact_Real_68,PolitiFact_Real_115,2
PolitiFact_Real_106,PolitiFact_Real_115,1
PolitiFact_Real_59,PolitiFact_Fake_3,2
PolitiFact_Real_59,PolitiFact_Fake_4,3
PolitiFact_Fake_3,PolitiFact_Fake_4,1
PolitiFact_Fake_8,PolitiFact_Fake_52,2
PolitiFact_Fake_34,PolitiFact_Fake_52,1
PolitiFact_Fake_52,PolitiFact_Fake_75,1
PolitiFact_Fake_75,PolitiFact_Fake_110,2
PolitiFact_Real_89,PolitiFact_Real_107,1
PolitiFact_Fake_35,PolitiFact_Fake_70,12
PolitiFact_Real_12,PolitiFact_Real_38,1
PolitiFact_Fake_29,PolitiFact_Fake_97,3
PolitiFact_Fake_1,PolitiFact_Fake_41,1
PolitiFact_Real_2,PolitiFact_Real_13,1
PolitiFact_Real_2,PolitiFact_Real_37,1
PolitiFact_Real_2,PolitiFact_Fake_3,1
PolitiFact_Real_2,PolitiFact_Fake_6,2
PolitiFact_Real_2,PolitiFact_Fake_14,1
PolitiFact_Real_2,PolitiFact_Fake_35,1
PolitiFact_Real_2,PolitiFact_Fake_36,1
PolitiFact_Real_2,PolitiFact_Fake_44,1
PolitiFact_Real_2,PolitiFact_Fake_54,1
PolitiFact_Real_2,PolitiFact_Fake_59,1
PolitiFact_Real_2,PolitiFact_Fake_61,2
PolitiFact_Real_2,PolitiFact_Fake_84,1
PolitiFact_Real_2,PolitiFact_Fake_100,1
PolitiFact_Real_6,PolitiFact_Real_59,1
PolitiFact_Real_6,PolitiFact_Fake_3,2
PolitiFact_Real_6,PolitiFact_Fake_14,1
PolitiFact_Real_6,PolitiFact_Fake_35,2
PolitiFact_Real_6,PolitiFact_Fake_36,1
PolitiFact_Real_6,PolitiFact_Fake_44,1
PolitiFact_Real_6,PolitiFact_Fake_54,1
PolitiFact_Real_6,PolitiFact_Fake_59,1
PolitiFact_Real_6,PolitiFact_Fake_61,2
PolitiFact_Real_6,PolitiFact_Fake_84,2
PolitiFact_Real_6,PolitiFact_Fake_100,1
PolitiFact_Real_13,PolitiFact_Real_59,1
PolitiFact_Real_13,PolitiFact_Fake_3,1
PolitiFact_Real_13,PolitiFact_Fake_35,1
PolitiFact_Real_13,PolitiFact_Fake_36,1
PolitiFact_Real_13,PolitiFact_Fake_44,1
PolitiFact_Real_13,PolitiFact_Fake_54,1
PolitiFact_Real_13,PolitiFact_Fake_59,1
PolitiFact_Real_13,PolitiFact_Fake_61,2
PolitiFact_Real_13,PolitiFact_Fake_84,1
PolitiFact_Real_13,PolitiFact_Fake_100,1
PolitiFact_Real_15,PolitiFact_Real_37,1
PolitiFact_Real_15,PolitiFact_Fake_3,1
PolitiFact_Real_15,PolitiFact_Fake_35,2
PolitiFact_Real_15,PolitiFact_Fake_36,2
PolitiFact_Real_15,PolitiFact_Fake_44,1
PolitiFact_Real_15,PolitiFact_Fake_54,1
PolitiFact_Real_15,PolitiFact_Fake_59,1
PolitiFact_Real_15,PolitiFact_Fake_84,1
PolitiFact_Real_15,PolitiFact_Fake_100,2
