source,target,weight
BuzzFeed_Real_73,BuzzFeed_Real_91,5
BuzzFeed_Fake_27,BuzzFeed_Fake_77,2
BuzzFeed_Fake_27,BuzzFeed_Fake_89,4
BuzzFeed_Real_87,BuzzFeed_Fake_33,4
BuzzFeed_Fake_33,BuzzFeed_Fake_59,10
BuzzFeed_Real_13,BuzzFeed_Real_45,23
BuzzFeed_Real_13,BuzzFeed_Real_57,14
BuzzFeed_Real_13,BuzzFeed_Real_66,11
BuzzFeed_Real_13,BuzzFeed_Real_73,15
BuzzFeed_Fake_35,BuzzFeed_Fake_71,8
BuzzFeed_Fake_45,BuzzFeed_Fake_71,4
BuzzFeed_Fake_71,BuzzFeed_Fake_78,4
BuzzFeed_Real_43,BuzzFeed_Fake_31,15
BuzzFeed_Real_43,BuzzFeed_Fake_34,12
BuzzFeed_Real_43,BuzzFeed_Fake_35,3
BuzzFeed_Real_43,BuzzFeed_Fake_80,5
BuzzFeed_Real_31,BuzzFeed_Real_91,14
BuzzFeed_Fake_4,BuzzFeed_Fake_52,9
BuzzFeed_Real_32,BuzzFeed_Fake_31,12
BuzzFeed_Real_32,BuzzFeed_Fake_47,16
BuzzFeed_Real_32,BuzzFeed_Real_72,9
BuzzFeed_Real_10,BuzzFeed_Real_45,25
BuzzFeed_Fake_16,BuzzFeed_Fake_24,3
BuzzFeed_Real_90,BuzzFeed_Fake_1,4
BuzzFeed_Real_42,BuzzFeed_Real_76,3
BuzzFeed_Fake_9,BuzzFeed_Fake_18,10
BuzzFeed_Fake_9,BuzzFeed_Fake_77,21
BuzzFeed_Fake_9,BuzzFeed_Fake_89,22
BuzzFeed_Fake_18,BuzzFeed_Fake_24,6
BuzzFeed_Fake_18,BuzzFeed_Fake_34,15
BuzzFeed_Fake_18,BuzzFeed_Fake_77,27
BuzzFeed_Fake_34,BuzzFeed_Fake_77,23
BuzzFeed_Fake_7,BuzzFeed_Fake_71,5
BuzzFeed_Fake_7,BuzzFeed_Fake_82,4
BuzzFeed_Fake_7,BuzzFeed_Fake_90,10
BuzzFeed_Fake_15,BuzzFeed_Fake_71,5
BuzzFeed_Fake_15,BuzzFeed_Fake_82,4
BuzzFeed_Fake_15,BuzzFeed_Fake_90,10
BuzzFeed_Fake_71,BuzzFeed_Fake_82,12
BuzzFeed_Fake_71,BuzzFeed_Fake_90,12
BuzzFeed_Fake_21,BuzzFeed_Fake_35,5
BuzzFeed_Fake_21,BuzzFeed_Fake_50,2
BuzzFeed_Real_77,BuzzFeed_Fake_71,1
BuzzFeed_Real_87,BuzzFeed_Fake_61,2
BuzzFeed_Real_58,BuzzFeed_Fake_89,11
BuzzFeed_Fake_59,BuzzFeed_Fake_76,6
BuzzFeed_Real_13,BuzzFeed_Real_23,18
BuzzFeed_Real_13,BuzzFeed_Real_44,7
BuzzFeed_Real_44,BuzzFeed_Real_45,10
BuzzFeed_Real_44,BuzzFeed_Real_57,6
BuzzFeed_Real_44,BuzzFeed_Real_64,7
BuzzFeed_Real_44,BuzzFeed_Real_73,6
BuzzFeed_Real_21,BuzzFeed_Real_89,3
BuzzFeed_Real_9,BuzzFeed_Real_32,1
BuzzFeed_Real_9,BuzzFeed_Real_62,1
BuzzFeed_Real_9,BuzzFeed_Real_91,2
BuzzFeed_Real_32,BuzzFeed_Real_62,5
BuzzFeed_Real_42,BuzzFeed_Real_62,7
BuzzFeed_Real_45,BuzzFeed_Real_62,3
BuzzFeed_Real_62,BuzzFeed_Real_91,5
BuzzFeed_Real_21,BuzzFeed_Real_45,22
BuzzFeed_Real_41,BuzzFeed_Real_45,26
BuzzFeed_Real_10,BuzzFeed_Real_32,8
BuzzFeed_Real_10,BuzzFeed_Fake_77,1
BuzzFeed_Real_10,BuzzFeed_Fake_84,1
BuzzFeed_Real_32,BuzzFeed_Fake_84,3
BuzzFeed_Real_81,BuzzFeed_Fake_77,1
BuzzFeed_Real_81,BuzzFeed_Fake_84,2
BuzzFeed_Fake_77,BuzzFeed_Fake_84,2
BuzzFeed_Fake_50,BuzzFeed_Fake_90,7
BuzzFeed_Real_77,BuzzFeed_Fake_2,5
BuzzFeed_Real_77,BuzzFeed_Fake_4,2
BuzzFeed_Real_10,BuzzFeed_Fake_48,1
BuzzFeed_Real_10,BuzzFeed_Fake_49,1
BuzzFeed_Real_10,BuzzFeed_Fake_62,1
BuzzFeed_Real_15,BuzzFeed_Fake_48,1
BuzzFeed_Real_15,BuzzFeed_Fake_49,1
BuzzFeed_Real_15,BuzzFeed_Fake_62,1
BuzzFeed_Real_21,BuzzFeed_Fake_48,1
BuzzFeed_Real_21,BuzzFeed_Fake_49,1
BuzzFeed_Real_21,BuzzFeed_Fake_62,1
BuzzFeed_Real_41,BuzzFeed_Fake_48,1
BuzzFeed_Real_41,BuzzFeed_Fake_49,1
BuzzFeed_Real_42,BuzzFeed_Fake_48,1
BuzzFeed_Real_42,BuzzFeed_Fake_49,1
BuzzFeed_Real_42,BuzzFeed_Fake_62,4
BuzzFeed_Real_72,BuzzFeed_Fake_48,1
BuzzFeed_Fake_48,BuzzFeed_Fake_62,1
BuzzFeed_Fake_49,BuzzFeed_Fake_62,4
BuzzFeed_Real_45,BuzzFeed_Real_46,10
BuzzFeed_Real_46,BuzzFeed_Fake_50,2
BuzzFeed_Real_45,BuzzFeed_Fake_62,1
BuzzFeed_Fake_2,BuzzFeed_Fake_19,11
BuzzFeed_Fake_19,BuzzFeed_Fake_24,7
BuzzFeed_Fake_19,BuzzFeed_Fake_49,19
BuzzFeed_Fake_19,BuzzFeed_Fake_51,6
BuzzFeed_Fake_19,BuzzFeed_Fake_80,19
BuzzFeed_Fake_47,BuzzFeed_Fake_81,3
BuzzFeed_Real_10,BuzzFeed_Real_13,16
BuzzFeed_Real_13,BuzzFeed_Real_21,13
BuzzFeed_Real_13,BuzzFeed_Real_41,18
BuzzFeed_Real_2,BuzzFeed_Real_13,3
BuzzFeed_Real_2,BuzzFeed_Real_71,18
BuzzFeed_Real_3,BuzzFeed_Real_13,3
BuzzFeed_Real_3,BuzzFeed_Real_45,7
BuzzFeed_Real_5,BuzzFeed_Real_13,5
BuzzFeed_Real_7,BuzzFeed_Real_13,3
BuzzFeed_Real_7,BuzzFeed_Real_45,9
BuzzFeed_Real_9,BuzzFeed_Real_13,4
BuzzFeed_Real_13,BuzzFeed_Real_17,9
BuzzFeed_Real_13,BuzzFeed_Real_34,4
BuzzFeed_Real_13,BuzzFeed_Real_50,2
BuzzFeed_Real_13,BuzzFeed_Real_51,4
BuzzFeed_Real_13,BuzzFeed_Real_71,3
BuzzFeed_Real_13,BuzzFeed_Real_80,7
BuzzFeed_Real_13,BuzzFeed_Real_85,2
BuzzFeed_Real_13,BuzzFeed_Real_86,6
BuzzFeed_Real_17,BuzzFeed_Real_45,14
BuzzFeed_Real_17,BuzzFeed_Real_71,20
BuzzFeed_Real_34,BuzzFeed_Real_45,9
BuzzFeed_Real_45,BuzzFeed_Real_50,8
BuzzFeed_Real_45,BuzzFeed_Real_51,8
BuzzFeed_Real_45,BuzzFeed_Real_71,8
BuzzFeed_Real_45,BuzzFeed_Real_85,6
BuzzFeed_Real_45,BuzzFeed_Real_86,10
BuzzFeed_Real_50,BuzzFeed_Real_71,16
BuzzFeed_Real_66,BuzzFeed_Real_71,16
BuzzFeed_Fake_36,BuzzFeed_Fake_41,2
BuzzFeed_Fake_36,BuzzFeed_Fake_89,6
BuzzFeed_Fake_36,BuzzFeed_Fake_90,3
BuzzFeed_Fake_41,BuzzFeed_Fake_89,3
BuzzFeed_Fake_41,BuzzFeed_Fake_90,2
BuzzFeed_Real_10,BuzzFeed_Fake_44,1
BuzzFeed_Fake_35,BuzzFeed_Fake_90,25
BuzzFeed_Real_2,BuzzFeed_Real_38,3
BuzzFeed_Real_2,BuzzFeed_Real_48,3
BuzzFeed_Real_3,BuzzFeed_Real_38,8
BuzzFeed_Real_3,BuzzFeed_Real_48,2
BuzzFeed_Real_5,BuzzFeed_Real_38,4
BuzzFeed_Real_5,BuzzFeed_Real_48,2
BuzzFeed_Real_7,BuzzFeed_Real_38,5
BuzzFeed_Real_7,BuzzFeed_Real_48,2
BuzzFeed_Real_9,BuzzFeed_Real_38,8
BuzzFeed_Real_9,BuzzFeed_Real_48,2
BuzzFeed_Real_17,BuzzFeed_Real_38,6
BuzzFeed_Real_17,BuzzFeed_Real_48,3
BuzzFeed_Real_34,BuzzFeed_Real_38,3
BuzzFeed_Real_34,BuzzFeed_Real_48,1
BuzzFeed_Real_38,BuzzFeed_Real_42,13
BuzzFeed_Real_38,BuzzFeed_Real_45,3
BuzzFeed_Real_38,BuzzFeed_Real_48,1
BuzzFeed_Real_38,BuzzFeed_Real_50,4
BuzzFeed_Real_38,BuzzFeed_Real_51,9
BuzzFeed_Real_38,BuzzFeed_Real_57,5
BuzzFeed_Real_38,BuzzFeed_Real_66,10
BuzzFeed_Real_38,BuzzFeed_Real_71,6
BuzzFeed_Real_38,BuzzFeed_Real_73,10
BuzzFeed_Real_38,BuzzFeed_Real_80,7
BuzzFeed_Real_38,BuzzFeed_Real_86,3
BuzzFeed_Real_45,BuzzFeed_Real_48,2
BuzzFeed_Real_48,BuzzFeed_Real_50,1
BuzzFeed_Real_48,BuzzFeed_Real_51,3
BuzzFeed_Real_48,BuzzFeed_Real_57,4
BuzzFeed_Real_48,BuzzFeed_Real_66,2
BuzzFeed_Real_48,BuzzFeed_Real_71,3
BuzzFeed_Real_48,BuzzFeed_Real_80,4
BuzzFeed_Real_48,BuzzFeed_Real_85,4
BuzzFeed_Real_48,BuzzFeed_Real_86,2
BuzzFeed_Fake_78,BuzzFeed_Fake_90,13
BuzzFeed_Real_83,BuzzFeed_Real_84,5
BuzzFeed_Real_84,BuzzFeed_Real_91,7
BuzzFeed_Real_15,BuzzFeed_Real_45,22
BuzzFeed_Fake_60,BuzzFeed_Fake_62,13
BuzzFeed_Real_6,BuzzFeed_Real_72,14
BuzzFeed_Real_32,BuzzFeed_Real_73,2
BuzzFeed_Real_73,BuzzFeed_Fake_50,1
BuzzFeed_Real_73,BuzzFeed_Fake_77,1
BuzzFeed_Real_73,BuzzFeed_Fake_89,1
BuzzFeed_Fake_16,BuzzFeed_Fake_18,5
BuzzFeed_Fake_16,BuzzFeed_Fake_49,5
BuzzFeed_Fake_16,BuzzFeed_Fake_82,3
BuzzFeed_Fake_16,BuzzFeed_Fake_90,4
BuzzFeed_Fake_18,BuzzFeed_Fake_82,2
BuzzFeed_Fake_49,BuzzFeed_Fake_82,5
BuzzFeed_Real_10,BuzzFeed_Real_16,10
BuzzFeed_Real_10,BuzzFeed_Real_23,11
BuzzFeed_Real_10,BuzzFeed_Real_52,3
BuzzFeed_Real_10,BuzzFeed_Real_86,3
BuzzFeed_Real_13,BuzzFeed_Real_16,4
BuzzFeed_Real_13,BuzzFeed_Real_52,2
BuzzFeed_Real_16,BuzzFeed_Real_23,2
BuzzFeed_Real_16,BuzzFeed_Real_41,7
BuzzFeed_Real_16,BuzzFeed_Real_42,9
BuzzFeed_Real_16,BuzzFeed_Real_45,5
BuzzFeed_Real_16,BuzzFeed_Real_52,2
BuzzFeed_Real_16,BuzzFeed_Real_86,2
BuzzFeed_Real_23,BuzzFeed_Real_41,13
BuzzFeed_Real_23,BuzzFeed_Real_52,2
BuzzFeed_Real_23,BuzzFeed_Real_86,8
BuzzFeed_Real_41,BuzzFeed_Real_52,3
BuzzFeed_Real_41,BuzzFeed_Real_80,4
BuzzFeed_Real_41,BuzzFeed_Real_86,3
BuzzFeed_Real_45,BuzzFeed_Real_52,2
BuzzFeed_Real_52,BuzzFeed_Real_80,3
BuzzFeed_Real_52,BuzzFeed_Real_86,2
BuzzFeed_Real_32,BuzzFeed_Fake_21,6
BuzzFeed_Real_65,BuzzFeed_Real_87,15
BuzzFeed_Real_65,BuzzFeed_Fake_49,1
BuzzFeed_Real_65,BuzzFeed_Fake_77,1
BuzzFeed_Real_65,BuzzFeed_Fake_89,3
BuzzFeed_Real_65,BuzzFeed_Fake_90,2
BuzzFeed_Real_87,BuzzFeed_Fake_77,1
BuzzFeed_Real_87,BuzzFeed_Fake_89,3
BuzzFeed_Real_87,BuzzFeed_Fake_90,2
BuzzFeed_Real_2,BuzzFeed_Real_6,4
BuzzFeed_Real_3,BuzzFeed_Real_6,4
BuzzFeed_Real_6,BuzzFeed_Real_7,4
BuzzFeed_Real_6,BuzzFeed_Real_9,2
BuzzFeed_Real_6,BuzzFeed_Real_34,4
BuzzFeed_Real_6,BuzzFeed_Real_50,3
BuzzFeed_Real_6,BuzzFeed_Real_51,2
BuzzFeed_Real_6,BuzzFeed_Real_57,6
BuzzFeed_Real_6,BuzzFeed_Real_66,7
BuzzFeed_Real_6,BuzzFeed_Real_71,3
BuzzFeed_Real_6,BuzzFeed_Real_85,4
BuzzFeed_Real_6,BuzzFeed_Real_86,2
BuzzFeed_Real_45,BuzzFeed_Fake_4,2
BuzzFeed_Real_45,BuzzFeed_Fake_19,2
BuzzFeed_Real_45,BuzzFeed_Fake_35,1
BuzzFeed_Real_45,BuzzFeed_Fake_36,1
BuzzFeed_Real_45,BuzzFeed_Fake_47,1
BuzzFeed_Real_45,BuzzFeed_Fake_49,1
BuzzFeed_Real_45,BuzzFeed_Fake_78,1
BuzzFeed_Fake_4,BuzzFeed_Fake_19,10
BuzzFeed_Fake_4,BuzzFeed_Fake_36,2
BuzzFeed_Fake_19,BuzzFeed_Fake_35,13
BuzzFeed_Fake_19,BuzzFeed_Fake_36,2
BuzzFeed_Fake_19,BuzzFeed_Fake_78,8
BuzzFeed_Fake_35,BuzzFeed_Fake_36,4
BuzzFeed_Fake_36,BuzzFeed_Fake_47,3
BuzzFeed_Fake_36,BuzzFeed_Fake_49,3
BuzzFeed_Fake_36,BuzzFeed_Fake_78,4
BuzzFeed_Real_2,BuzzFeed_Real_46,4
BuzzFeed_Real_9,BuzzFeed_Real_46,1
BuzzFeed_Real_32,BuzzFeed_Fake_16,3
BuzzFeed_Real_32,BuzzFeed_Fake_30,1
BuzzFeed_Real_32,BuzzFeed_Fake_35,7
BuzzFeed_Real_32,BuzzFeed_Fake_36,5
BuzzFeed_Real_32,BuzzFeed_Fake_37,1
BuzzFeed_Real_32,BuzzFeed_Fake_38,1
BuzzFeed_Real_32,BuzzFeed_Fake_40,1
BuzzFeed_Real_32,BuzzFeed_Fake_41,2
BuzzFeed_Real_32,BuzzFeed_Fake_52,1
BuzzFeed_Real_32,BuzzFeed_Fake_54,1
BuzzFeed_Fake_16,BuzzFeed_Fake_30,3
BuzzFeed_Fake_16,BuzzFeed_Fake_35,6
BuzzFeed_Fake_16,BuzzFeed_Fake_36,1
BuzzFeed_Fake_16,BuzzFeed_Fake_37,1
BuzzFeed_Fake_16,BuzzFeed_Fake_38,1
BuzzFeed_Fake_16,BuzzFeed_Fake_40,2
BuzzFeed_Fake_16,BuzzFeed_Fake_41,1
BuzzFeed_Fake_16,BuzzFeed_Fake_51,4
BuzzFeed_Fake_16,BuzzFeed_Fake_52,3
BuzzFeed_Fake_16,BuzzFeed_Fake_54,1
BuzzFeed_Fake_30,BuzzFeed_Fake_36,3
BuzzFeed_Fake_30,BuzzFeed_Fake_37,3
BuzzFeed_Fake_30,BuzzFeed_Fake_38,2
BuzzFeed_Fake_30,BuzzFeed_Fake_40,2
BuzzFeed_Fake_30,BuzzFeed_Fake_41,1
BuzzFeed_Fake_30,BuzzFeed_Fake_52,6
BuzzFeed_Fake_30,BuzzFeed_Fake_54,2
BuzzFeed_Fake_35,BuzzFeed_Fake_37,1
BuzzFeed_Fake_35,BuzzFeed_Fake_38,1
BuzzFeed_Fake_35,BuzzFeed_Fake_40,2
BuzzFeed_Fake_35,BuzzFeed_Fake_41,2
BuzzFeed_Fake_35,BuzzFeed_Fake_52,11
BuzzFeed_Fake_35,BuzzFeed_Fake_54,1
BuzzFeed_Fake_36,BuzzFeed_Fake_37,2
BuzzFeed_Fake_36,BuzzFeed_Fake_38,1
BuzzFeed_Fake_36,BuzzFeed_Fake_40,1
BuzzFeed_Fake_36,BuzzFeed_Fake_51,1
BuzzFeed_Fake_36,BuzzFeed_Fake_52,2
BuzzFeed_Fake_36,BuzzFeed_Fake_54,2
BuzzFeed_Fake_37,BuzzFeed_Fake_38,2
BuzzFeed_Fake_37,BuzzFeed_Fake_40,1
BuzzFeed_Fake_37,BuzzFeed_Fake_41,1
BuzzFeed_Fake_37,BuzzFeed_Fake_51,2
BuzzFeed_Fake_37,BuzzFeed_Fake_54,2
BuzzFeed_Fake_38,BuzzFeed_Fake_40,1
BuzzFeed_Fake_38,BuzzFeed_Fake_41,1
BuzzFeed_Fake_38,BuzzFeed_Fake_51,2
BuzzFeed_Fake_38,BuzzFeed_Fake_52,1
BuzzFeed_Fake_38,BuzzFeed_Fake_54,1
BuzzFeed_Fake_40,BuzzFeed_Fake_41,1
BuzzFeed_Fake_40,BuzzFeed_Fake_51,1
BuzzFeed_Fake_40,BuzzFeed_Fake_52,3
BuzzFeed_Fake_40,BuzzFeed_Fake_54,1
BuzzFeed_Fake_41,BuzzFeed_Fake_51,1
BuzzFeed_Fake_41,BuzzFeed_Fake_52,1
BuzzFeed_Fake_41,BuzzFeed_Fake_54,1
BuzzFeed_Fake_51,BuzzFeed_Fake_54,1
BuzzFeed_Fake_52,BuzzFeed_Fake_54,3
BuzzFeed_Real_18,BuzzFeed_Real_62,7
BuzzFeed_Fake_33,BuzzFeed_Fake_55,1
BuzzFeed_Real_10,BuzzFeed_Real_57,6
BuzzFeed_Real_10,BuzzFeed_Real_64,10
BuzzFeed_Real_10,BuzzFeed_Real_66,6
BuzzFeed_Real_10,BuzzFeed_Real_73,10
BuzzFeed_Real_15,BuzzFeed_Real_23,14
BuzzFeed_Real_15,BuzzFeed_Real_57,8
BuzzFeed_Real_15,BuzzFeed_Real_64,10
BuzzFeed_Real_15,BuzzFeed_Real_73,8
BuzzFeed_Real_21,BuzzFeed_Real_23,11
BuzzFeed_Real_21,BuzzFeed_Real_57,8
BuzzFeed_Real_21,BuzzFeed_Real_64,13
BuzzFeed_Real_21,BuzzFeed_Real_66,6
BuzzFeed_Real_21,BuzzFeed_Real_73,8
BuzzFeed_Real_23,BuzzFeed_Real_77,7
BuzzFeed_Real_41,BuzzFeed_Real_57,7
BuzzFeed_Real_41,BuzzFeed_Real_64,9
BuzzFeed_Real_41,BuzzFeed_Real_66,10
BuzzFeed_Real_41,BuzzFeed_Real_73,11
BuzzFeed_Real_57,BuzzFeed_Real_77,7
BuzzFeed_Real_64,BuzzFeed_Real_77,7
BuzzFeed_Real_66,BuzzFeed_Real_77,5
BuzzFeed_Real_73,BuzzFeed_Real_77,7
BuzzFeed_Fake_11,BuzzFeed_Fake_20,20
BuzzFeed_Real_42,BuzzFeed_Real_75,16
BuzzFeed_Real_57,BuzzFeed_Real_75,3
BuzzFeed_Fake_47,BuzzFeed_Fake_62,1
BuzzFeed_Real_58,BuzzFeed_Fake_2,6
BuzzFeed_Fake_19,BuzzFeed_Fake_21,2
BuzzFeed_Fake_19,BuzzFeed_Fake_34,12
BuzzFeed_Fake_21,BuzzFeed_Fake_34,2
BuzzFeed_Real_6,BuzzFeed_Fake_60,3
BuzzFeed_Real_6,BuzzFeed_Fake_62,2
BuzzFeed_Real_71,BuzzFeed_Fake_60,1
BuzzFeed_Real_72,BuzzFeed_Real_80,8
BuzzFeed_Real_4,BuzzFeed_Fake_4,6
BuzzFeed_Real_4,BuzzFeed_Fake_14,5
BuzzFeed_Real_4,BuzzFeed_Fake_18,6
BuzzFeed_Real_4,BuzzFeed_Fake_25,5
BuzzFeed_Fake_4,BuzzFeed_Fake_18,24
BuzzFeed_Fake_4,BuzzFeed_Fake_25,9
BuzzFeed_Fake_14,BuzzFeed_Fake_25,18
BuzzFeed_Fake_18,BuzzFeed_Fake_25,9
BuzzFeed_Real_10,BuzzFeed_Real_18,11
BuzzFeed_Real_13,BuzzFeed_Real_15,9
BuzzFeed_Real_13,BuzzFeed_Real_18,4
BuzzFeed_Real_15,BuzzFeed_Real_18,6
BuzzFeed_Real_18,BuzzFeed_Real_21,10
BuzzFeed_Real_18,BuzzFeed_Real_41,11
BuzzFeed_Fake_10,BuzzFeed_Fake_80,3
BuzzFeed_Fake_2,BuzzFeed_Fake_56,4
BuzzFeed_Fake_49,BuzzFeed_Fake_56,4
BuzzFeed_Fake_56,BuzzFeed_Fake_89,7
BuzzFeed_Real_46,BuzzFeed_Fake_19,2
BuzzFeed_Real_5,BuzzFeed_Real_16,2
BuzzFeed_Real_5,BuzzFeed_Real_91,3
BuzzFeed_Real_16,BuzzFeed_Real_66,1
BuzzFeed_Real_16,BuzzFeed_Real_91,3
BuzzFeed_Real_80,BuzzFeed_Real_91,5
BuzzFeed_Real_16,BuzzFeed_Real_46,2
BuzzFeed_Real_16,BuzzFeed_Real_57,1
BuzzFeed_Real_16,BuzzFeed_Real_89,1
BuzzFeed_Real_46,BuzzFeed_Real_80,7
BuzzFeed_Real_57,BuzzFeed_Real_89,2
BuzzFeed_Real_80,BuzzFeed_Real_89,4
BuzzFeed_Real_11,BuzzFeed_Real_26,9
BuzzFeed_Real_11,BuzzFeed_Real_58,5
BuzzFeed_Real_11,BuzzFeed_Fake_14,1
BuzzFeed_Real_11,BuzzFeed_Fake_25,1
BuzzFeed_Real_11,BuzzFeed_Fake_65,5
BuzzFeed_Real_11,BuzzFeed_Fake_67,9
BuzzFeed_Real_11,BuzzFeed_Fake_68,9
BuzzFeed_Real_11,BuzzFeed_Fake_69,8
BuzzFeed_Real_11,BuzzFeed_Fake_70,9
BuzzFeed_Real_11,BuzzFeed_Fake_75,8
BuzzFeed_Real_11,BuzzFeed_Fake_81,7
BuzzFeed_Real_11,BuzzFeed_Fake_83,9
BuzzFeed_Real_11,BuzzFeed_Fake_85,5
BuzzFeed_Real_11,BuzzFeed_Fake_86,7
BuzzFeed_Real_11,BuzzFeed_Fake_88,8
BuzzFeed_Real_11,BuzzFeed_Fake_91,9
BuzzFeed_Real_26,BuzzFeed_Real_58,5
BuzzFeed_Real_26,BuzzFeed_Fake_14,1
BuzzFeed_Real_26,BuzzFeed_Fake_25,1
BuzzFeed_Real_26,BuzzFeed_Fake_65,5
BuzzFeed_Real_26,BuzzFeed_Fake_67,9
BuzzFeed_Real_26,BuzzFeed_Fake_68,9
BuzzFeed_Real_26,BuzzFeed_Fake_69,8
BuzzFeed_Real_26,BuzzFeed_Fake_70,9
BuzzFeed_Real_26,BuzzFeed_Fake_75,9
BuzzFeed_Real_26,BuzzFeed_Fake_81,8
BuzzFeed_Real_26,BuzzFeed_Fake_83,9
BuzzFeed_Real_26,BuzzFeed_Fake_85,5
BuzzFeed_Real_26,BuzzFeed_Fake_86,7
BuzzFeed_Real_26,BuzzFeed_Fake_88,9
BuzzFeed_Real_26,BuzzFeed_Fake_91,9
BuzzFeed_Real_58,BuzzFeed_Fake_14,3
BuzzFeed_Real_58,BuzzFeed_Fake_25,2
BuzzFeed_Real_58,BuzzFeed_Fake_65,6
BuzzFeed_Real_58,BuzzFeed_Fake_67,5
BuzzFeed_Real_58,BuzzFeed_Fake_68,6
BuzzFeed_Real_58,BuzzFeed_Fake_69,5
BuzzFeed_Real_58,BuzzFeed_Fake_70,6
BuzzFeed_Real_58,BuzzFeed_Fake_75,5
BuzzFeed_Real_58,BuzzFeed_Fake_81,6
BuzzFeed_Real_58,BuzzFeed_Fake_83,6
BuzzFeed_Real_58,BuzzFeed_Fake_85,6
BuzzFeed_Real_58,BuzzFeed_Fake_86,4
BuzzFeed_Real_58,BuzzFeed_Fake_88,6
BuzzFeed_Real_58,BuzzFeed_Fake_91,6
BuzzFeed_Fake_14,BuzzFeed_Fake_65,1
BuzzFeed_Fake_14,BuzzFeed_Fake_67,1
BuzzFeed_Fake_14,BuzzFeed_Fake_68,1
BuzzFeed_Fake_14,BuzzFeed_Fake_69,1
BuzzFeed_Fake_14,BuzzFeed_Fake_70,1
BuzzFeed_Fake_14,BuzzFeed_Fake_75,1
BuzzFeed_Fake_14,BuzzFeed_Fake_81,1
BuzzFeed_Fake_14,BuzzFeed_Fake_83,1
BuzzFeed_Fake_14,BuzzFeed_Fake_85,1
BuzzFeed_Fake_14,BuzzFeed_Fake_86,2
BuzzFeed_Fake_14,BuzzFeed_Fake_88,2
BuzzFeed_Fake_14,BuzzFeed_Fake_91,1
BuzzFeed_Fake_25,BuzzFeed_Fake_65,1
BuzzFeed_Fake_25,BuzzFeed_Fake_67,1
BuzzFeed_Fake_25,BuzzFeed_Fake_68,1
BuzzFeed_Fake_25,BuzzFeed_Fake_69,1
BuzzFeed_Fake_25,BuzzFeed_Fake_70,1
BuzzFeed_Fake_25,BuzzFeed_Fake_75,1
BuzzFeed_Fake_25,BuzzFeed_Fake_81,1
BuzzFeed_Fake_25,BuzzFeed_Fake_83,1
BuzzFeed_Fake_25,BuzzFeed_Fake_85,1
BuzzFeed_Fake_25,BuzzFeed_Fake_86,1
BuzzFeed_Fake_25,BuzzFeed_Fake_88,1
BuzzFeed_Fake_25,BuzzFeed_Fake_91,1
BuzzFeed_Fake_65,BuzzFeed_Fake_67,5
BuzzFeed_Fake_65,BuzzFeed_Fake_68,6
BuzzFeed_Fake_65,BuzzFeed_Fake_69,5
BuzzFeed_Fake_65,BuzzFeed_Fake_70,6
BuzzFeed_Fake_65,BuzzFeed_Fake_75,5
BuzzFeed_Fake_65,BuzzFeed_Fake_81,6
BuzzFeed_Fake_65,BuzzFeed_Fake_83,6
BuzzFeed_Fake_65,BuzzFeed_Fake_85,6
BuzzFeed_Fake_65,BuzzFeed_Fake_86,4
BuzzFeed_Fake_65,BuzzFeed_Fake_88,6
BuzzFeed_Fake_65,BuzzFeed_Fake_91,6
BuzzFeed_Fake_67,BuzzFeed_Fake_68,9
BuzzFeed_Fake_67,BuzzFeed_Fake_69,8
BuzzFeed_Fake_67,BuzzFeed_Fake_70,9
BuzzFeed_Fake_67,BuzzFeed_Fake_75,8
BuzzFeed_Fake_67,BuzzFeed_Fake_81,7
BuzzFeed_Fake_67,BuzzFeed_Fake_83,9
BuzzFeed_Fake_67,BuzzFeed_Fake_85,5
BuzzFeed_Fake_67,BuzzFeed_Fake_86,7
BuzzFeed_Fake_67,BuzzFeed_Fake_88,8
BuzzFeed_Fake_67,BuzzFeed_Fake_91,9
BuzzFeed_Fake_68,BuzzFeed_Fake_69,10
BuzzFeed_Fake_68,BuzzFeed_Fake_70,12
BuzzFeed_Fake_68,BuzzFeed_Fake_75,9
BuzzFeed_Fake_68,BuzzFeed_Fake_81,9
BuzzFeed_Fake_68,BuzzFeed_Fake_83,11
BuzzFeed_Fake_68,BuzzFeed_Fake_85,6
BuzzFeed_Fake_68,BuzzFeed_Fake_86,9
BuzzFeed_Fake_68,BuzzFeed_Fake_88,10
BuzzFeed_Fake_68,BuzzFeed_Fake_91,11
BuzzFeed_Fake_69,BuzzFeed_Fake_70,10
BuzzFeed_Fake_69,BuzzFeed_Fake_75,8
BuzzFeed_Fake_69,BuzzFeed_Fake_81,10
BuzzFeed_Fake_69,BuzzFeed_Fake_83,12
BuzzFeed_Fake_69,BuzzFeed_Fake_85,5
BuzzFeed_Fake_69,BuzzFeed_Fake_86,9
BuzzFeed_Fake_69,BuzzFeed_Fake_88,10
BuzzFeed_Fake_69,BuzzFeed_Fake_91,12
BuzzFeed_Fake_70,BuzzFeed_Fake_75,9
BuzzFeed_Fake_70,BuzzFeed_Fake_81,9
BuzzFeed_Fake_70,BuzzFeed_Fake_83,11
BuzzFeed_Fake_70,BuzzFeed_Fake_85,6
BuzzFeed_Fake_70,BuzzFeed_Fake_86,9
BuzzFeed_Fake_70,BuzzFeed_Fake_88,10
BuzzFeed_Fake_70,BuzzFeed_Fake_91,11
